commit,version,date,bench,metric,unit,value,ci_low,ci_high,allocs,allocs_ci_low,allocs_ci_high,rustc,machine
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_nodes_with_property/1000,mean,ns,106.59830348627364,102.29471744911272,111.2009620922082,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_nodes_with_property/1000,median,ns,99.03240363653786,98.19306289034967,109.98675880332685,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/10000,mean,ns,1.77549417720908,1.660012390385958,1.9153586706345163,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/10000,median,ns,1.5730301512499234,1.566282970598777,1.5801790646794256,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/100000,mean,ns,2.397080782522482,2.183582611166194,2.625576411443087,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/100000,median,ns,1.8539622593074676,1.5457820195807022,2.3929829214741463,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/100,mean,ns,2.038044433696673,2.016959743496907,2.057990210448767,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/100,median,ns,2.078112806429499,2.068549039505886,2.0849852138495546,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/1000,mean,ns,1.9486854136648004,1.880038614853389,2.0255270491642814,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_degree/1000,median,ns,1.805722028101195,1.7935768028038983,1.9268573110960443,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bfs/10000,mean,ns,460247.1053041054,443111.0875989105,479165.72937264823,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bfs/10000,median,ns,418444.15889902064,416932.7089068826,420914.3939393939,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bfs/100,mean,ns,5540.489179504531,5345.034656683103,5765.469356219455,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bfs/100,median,ns,5180.953887462559,5163.054643962848,5191.1010877442895,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bfs/1000,mean,ns,52911.927124037145,52802.5283569163,53024.29440324343,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bfs/1000,median,ns,52909.82963288993,52793.237132352944,52974.25130208333,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
